content,text_akhir,label
"Nomor by u saya yang pertama adalah 08516*55788*, sudah isi pulsa 2x pengiriman sukses tapi pulsa nggak masuk, dicobain lagi pakai ovo beli yang 50rb tetep aja, coba live chat malahan network error', undefinied jadi saya rugi 2x, sampai2 saya beli kartu baru lagi gimana mau merugikan konsumen, saya coba masuk aplikasi tetep nggak bisa padahal sebelum beli SIM card kan bikin akun dulu kenapa tiba2 kartu nggak bisa di pake harus beli kartu baru lagi, nggak bisa login ke aplikasi, bagaimana ini",nomor lu isi pulsa kali pengiriman sukses pulsa enggak NEG_masuk dicobain pakai ovo beli ribu coba live chat network error undefinied rugi kali beli kartu merugikan konsumen coba masuk aplikasi enggak NEG_beli sim card bikin akun kartu enggak NEG_pakai beli kartu enggak NEG_login aplikasi,negative
"Menipu konsumen dalam kecepatan koneksi. Diawal oembelian paket disampaikan speed akan disesuaikan menjadi 2.Mbps, tanpa ada keterangan FUP. Tiba2 saja sekarang ketika dilaporkan, disampaikan ada ketemtuan FUP. Buruk...",menipu konsumen kecepatan koneksi diawal oembelian paket speed disesuaikan mbps tanpa NEG_keterangan fup dilaporkan ketemtuan fup buruk,negative
"pertama kali pake by.u sinyal dan aplikasi cukup baik, semoga tidak ada kekurangan kedepannya Edit : pengurangan bintang karena sinyal selalu hilang dan lemot",kali pakai byu sinyal aplikasi semoga tidak NEG_kekurangan kedepannya edit pengurangan bintang sinyal hilang lemot,negative
"Apaan ni. Udah lelet, eh pas masuk aplikasi minta log in ulang terus. Setiap hari harus log in ulang. Aplikasi jelek. Kalo ada perubahan baru di naikin bintang nya",nih lelet eh pas masuk aplikasi log ulang log ulang aplikasi jelek kalo perubahan naikin bintang,negative
"min bisa bantu gak, kemarin saya sudah masukin nomer ktp dan kk, tapi pulsa dan data saya kok kosong, saat live chat dengan nindy katanya nomer saya belum aktif.. sedang menu aktivasi kartu udah gak ada.. mohon penjelasannya..",min bantu enggak NEG_kemarin memasuki nomer ktp kakak pulsa data kosong live chat nindy nomer belum NEG_aktif menu aktivasi kartu enggak NEG_mohon penjelasannya,negative
"Aplikasi kampret... Baru download aplikasi ini pas di buka masa bilang nya ga ada koneksi jaringan terus terjadi kesalahan... Emang gw download ga pake internet... Aplikasi kok gak stabili, buang-buang kuota aja... Nyesel gw download",aplikasi kampret download aplikasi pas buka bilang enggak NEG_koneksi jaringan kesalahan gue download enggak NEG_pakai internet aplikasi enggak NEG_stabili buangbuang kuota menyesal gue download,negative
"Ini byu kok sering bug ya di informasi sisa paketnya padahal terakhir dapet sms sisa kuota 600 Mb trus dipake, internetnya kok gk bisa kukira abis dicek ternyata sisa 0 Mb trus beli lagi yang 1 Gb 4 ribu, eh pas dicek diapknya ternyata kuota yang sebelumnya masih sisa dong 300 Mb, ini bugnya meyesatkan sih!!!! Masa masih 300 mb internetnya gk jalan, diaplikasinya juga sisa kuota tiba-tiba 0 Mb",byu bug informasi sisa paketnya sms sisa kuota mbak dipakai internetnya enggak NEG_kukira habis dicek sisa mbak beli gb ribu eh pas dicek diapknya kuota sisa mbak bugnya meyesatkan mbak internetnya enggak NEG_jalan diaplikasinya sisa kuota tibatiba mbak,negative
"Makin lama makin mahal tapi makin jelek juga ya sinyalnya. Bintang 3 buat pembagian kuotanya yang bagus, cuma -2 buat harga dan koneksinya yg tidak sepadan. Mungkin butuh provider lain buat internetnya.",mahal jelek sinyalnya bintang pembagian kuotanya bagus harga koneksinya tidak NEG_sepadan butuh provider internetnya,negative
Gila sih ini kartu rekomen banget. Aku pernah cba pake pas bepergian ke luar kota di daerah pegunungan. Kartu lainnya ga dapat sinyal samsek bahkam kartu yg menaungi kartu ini ga dapet sinyal. Tapi by u bisa dapet sinyal dan internetku tetap lancar jaya. Ga akan nyesel pake ini sih. Aku udah pake 3 bulan ini.,gila kartu rekomen banget coba pakai pas bepergian kota daerah pegunungan kartu enggak NEG_sinyal samsek bahkam kartu menaungi kartu enggak NEG_sinyal lu sinyal internetku lancar jaya enggak NEG_menyesal pakai pakai,negative
"Lihat iklannya mah heboh banget kaya yg paling unggul dari pada provider yang lain. Udah 1 thn pke by.U permasalahan masih sama, sinyal full 4G+ tapi jaringan bobrok parahh, main game ping stak 200ms, jaringan jumping gak karuan. Diminta live chat Nindi disuruh ini itu, hasilnya sama aja. 😭😭😭😭 Semoga dibaca dan dipertimbangkan dengan baik sama pihak by.U yang terhormat. Utamakan kualitas, agar konsumen merasa puas dan gak salah pilih. Terimakasih.",lihat iklannya mah heboh banget kayak unggul provider pakai byu permasalahan sinyal full enggak NEG_jaringan bobrok parah main game ping stak jaringan jumping enggak NEG_karuan live chat nindi disuruh hasilnya semoga dibaca dipertimbangkan byu terhormat utamakan kualitas konsumen puas enggak NEG_salah pilih terimakasih,negative
"bagi yg mau beli kartu by.u ini. lebih baik pikir pikir lagi dah. kalo mau setiap malam jaringan ilang (E) mulai dari jam 7-11 malam. bagi yg gamau ke ganggu aktivitas nya karna jaringan. saya saranin jgn beli kartu BY.U ini. dari dulu ga di perbaiki jaringanya, beli kuota mahal mahal cuma buat nungguin masalah jaringan doang.",beli kartu byu pikir pikir deh kalo malam jaringan hilang e jam malam enggak NEG_ganggu aktivitas jaringan menyarankan jangan NEG_beli kartu byu enggak NEG_perbaiki jaringanya beli kuota mahal mahal menunggu jaringan doang,negative
"Halo unuk pihak by. U, saya mau bertanya. ini kenapa saya selalu gk bisa buka by. U saat hanya beberapa jam lupa mengisi data nya? selalu saja loading lama dan tulisan ""Duh, Internetmu terputus"" ya kan saya pengen isi data nya biar ada internet nya woi. dan dan sekarang coba kasih tau saya kenapa itu bisa terjadi dan gimana cara isi nya? (dan ini gw lgi pake wifi makany bisa komen)",halo unuk lu enggak NEG_buka lu jam lupa mengisi data loading tulisan duh internetmu terputus pengin isi data biar internet coba kasih tau isi gue pakai wifi komen,negative
"sinyal nya donk di perbaiki di sama kan sama oprator Telkomsel seperti biasa (simPATI, As, Dll) down banget masa ga tembus 5mb/s, padahal pake kouta biasa, Telkomsel yang umum aja tembus sampe 10mb/s, tolong untuk kwalitas sinyal nya di perbaiki,",sinyal perbaiki oprator telkomsel simpati dll banget enggak NEG_tembus mbs pakai kouta telkomsel tembus mbs tolong kwalitas sinyal perbaiki,negative
"Sempet hampir kecewa soalnya kartu ku gak dateng2 tp di status pengirimannya sudah delivered, komplain dong sama adminnya, di responsih tp selalu di suruh tunggu tanpa tau harus nunggu sampe kapan, aplikasi nya udah ku hapus terus ku kasih reting bintang 1 deh, eh tetiba ada kang paket dateng nganter kartunya entah udah berapa lama baru sampe ni kartu, tp yah berarti tim by.u cukup bertanggung jawab sih menurut ku jd aku ubah retingnya jd bintang 4, untuk kualitas sinyal dll aku blm coba",kecewa kartu enggak NEG_status pengirimannya delivered komplain adminnya responsih suruh tunggu tanpa NEG_tau menunggu aplikasi hapus kasih reting bintang deh eh tetiba kang paket nganter kartunya nih kartu tim byu bertanggung ubah retingnya bintang kualitas sinyal dll belum NEG_coba,negative
Kenapa nggak bisa dibuka aplikasinya? Muncul pop-up terjadi kesalahan terus. Padahal hari kemarin waktu baru diinstal baik2 saja. Trs tadi aku uninstall dan aku install lagi jadi gabisa masuk. Mau beli paketan pertama jadi gabisa. Tolong dong solusinya,enggak NEG_dibuka aplikasinya muncul popup kesalahan kemarin diinstal uninstall install enggak NEG_masuk beli paketan enggak NEG_tolong solusinya,negative
"Saya pakai by.u sudah hampir 3 atau 4 bulan,awalnya sih oke banget tapi kenapa ya akhir2 ini jadi lemot apalagi buat main game online bikin pengen banting hp karna sinyal naik turun,mohon untuk sesegera mungkin diperbaiki lagi,karna jaman sekarang apalagi sedang dirumah aja kaya gini internet untuk gaming lebih diperhatikan,kalau begini terus bukan gak mungkin akan pindah keprovider lain",pakai byu bulanawalnya oke banget lemot main game online bikin pengin banting hp sinyal turunmohon diperbaiki lagikarna jaman dirumah kayak internet gaming diperhatikankalau bukan enggak NEG_pindah keprovider,positive
"Setiap buka aplikasi muncul keterangan terjadi kesalahan, paket data kecepatan 2mb/s sangat buruk, rugi betul, mending beli paket lain 😑 hadeh",buka aplikasi muncul keterangan kesalahan paket data kecepatan mbs buruk rugi mending beli paket hadeh,negative
"Akhir akhir ini kouta nya ko cepet abis yah, padahal ga terlalu sering di pakai, notifikasi pemakaian data pun belum 1 gb, tapi kouta yg ilang udah lebih dari 1 gb ? Cek kouta pun ga akurat, sisa kouta berubah rubah",kouta cepat habis enggak NEG_pakai notifikasi pemakaian data belum NEG_gb kouta hilang gb cek kouta enggak NEG_akurat sisa kouta berubah rubah,negative
"Kak kecewa banget sama by u yg sekarang kenapa jadi gabisa dibuka ,sya mau nge cek kuota dan mau beli lagi bagimana gabisa dibuka ini ?coba tutorial nya kak ,masa saya gabisa buka by u sihh ,udah saya update juga !! tetep gabisa ,udah saya tunggu ,gabisa lama banget kak ,gimana ini gabisa dibukaa!!!!!!!!!!",kak kecewa banget lu enggak NEG_dibuka nge cek kuota beli bagimana enggak NEG_dibuka coba tutorial kak enggak NEG_buka lu update enggak NEG_tunggu enggak NEG_banget kak enggak NEG_dibukaa,negative
"Cukup 2 bulan aja pake paket unlimited 1mbps nya. Gakerasa apa apaan susah banget buka ig aja lemot. Padahal Cuma pake wa, ig, facebook, Gapernah dipake hotspot. Tetep aja buka ig sampe nyebut......",pakai paket unlimited mbps gakerasa susah banget buka ig lemot pakai wa ig facebook enggak NEG_dipakai hotspot buka ig nyebut,negative
Sudah lebih dri 2 bulan pakai by.U jaringannya lancar banget. Cuma saat registrasi kartu agak tricky ya. But overall bagus banget. Saran aja tolong variasi kuotanya diperbanyak yaa. Terimakasih,pakai byu jaringannya lancar banget registrasi kartu tricky overall bagus banget saran tolong variasi kuotanya diperbanyak terimakasih,positive
"Utk keperluan nonton youtube, streaming film, medsos masih ok lah.. tapi kalo untuk keperluan pekerjaan, upload/download mabok deh, leletnya ampun2an apalagi utk maen game jangan berharap deh sama by U. Masih lebih bagus pake simpati, heran deh sama2 telkomsel tp lelet nya ga ketulungan.",keperluan menonton youtube streaming film medsos ok kalo keperluan pekerjaan uploaddownload mabok deh leletnya ampunan main game jangan NEG_berharap deh lu bagus pakai simpati heran deh telkomsel lelet enggak NEG_ketulungan,negative
"Halo admin by U, saya mau bertanya, saya sudah langganan by U sejak lama. Tapi knp akhir² ini sinyalnya hilang, muncul, hilang, muncul, dan nggk secepat biasanya. Apakah sedang ada gangguan? Saya domisili Sidoarjo. Sehingga mau kuliah jadi agak keganggu prosesnya. Terima kasih",halo admin lu langganan lu akhir² sinyalnya hilang muncul hilang muncul enggak NEG_secepat gangguan domisili sidoarjo kuliah keganggu prosesnya terima kasih,negative
"Ko ngga bisa login sii ?? Padahal saya udah beli kartu nya lewat web udah saya bayar , saya coba login di aplikasi nya ngga bisa , pas di suruh login udah nambah gmail yang di pembelian , malah keluar kemenu utama mohon bantuannya",enggak NEG_login beli kartu web bayar coba login aplikasi enggak NEG_pas suruh login menambah gmail pembelian kemenu utama mohon bantuannya,negative
"Halo dev kenapa aplikasinya tidak bisa dibuka sama sekali ya, sudah berusaha menggunakan provider lain dan bantuan wifi juga ttp ngga bisa. Sedangkan saya selaku pengguna kartu by.U harus cek jumlah, tambah kuota, dan masa aktif kuota saya. Semoga segera ada tindak lanjut ya. Semangat dev!",halo dev aplikasinya tidak NEG_dibuka berusaha provider bantuan wifi enggak NEG_pengguna kartu byu cek kuota aktif kuota semoga tindak semangat dev,negative
"Sejauh ini Aplikasi aman-aman aja,, yang paling gua senang dari by u yaitu paket nya kalo beli yg satu hari itu murni 24jam, gak kayak provider lain, beli jam sore tetap aja habisnya jam 12 malam, kalo by u enggak, beli jam sore abisnya sore juga, beli pagi, abisnya pagi juga, Saran gua di tambahin dong, paket nya, atau promonya, atau toppping nya, jangan cuma itu2 aja jadi bosan, pilihan cuma sedikit,",aplikasi amanaman gua senang lu paket kalo beli murni jam enggak NEG_kayak provider beli jam sore habisnya jam malam kalo lu enggak NEG_beli jam sore abisnya sore beli pagi abisnya pagi saran gua tambahkan paket promonya toping jangan NEG_bosan pilihan,negative
"Kenapa ya kartu perdana by.u udah berhasil diaktivasi di *444# atau sms ke 4444, tapi gak bisa login aplikasi by.u. Tolong min solusinya, saya buka counter jualan kartu, pembeli kartu perdana by.u akhir2 ini banyak mengeluh tidak bisa login aplikasi.",kartu perdana byu berhasil diaktivasi sms enggak NEG_login aplikasi byu tolong min solusinya buka counter jualan kartu pembeli kartu perdana byu mengeluh tidak NEG_login aplikasi,negative
"memalukan, saya rasa untuk provider ini belum siap, penanganan gangguan sangat lambat, keluhan saya tidak rampung2, padahal cuma transaksi pembelian paket menggunakan ovo, di ovo sudah sukses namun tidak masuk transaksi by.u, dan paket pun tidak aktif, sudah dibeli ehh tidak aktif aneh bgt, saya merasa dirugikan",memalukan provider belum NEG_penanganan gangguan lambat keluhan tidak NEG_rampung transaksi pembelian paket ovo ovo sukses tidak NEG_masuk transaksi byu paket tidak NEG_aktif dibeli eh tidak NEG_aktif aneh banget dirugikan,negative
Overall oke. Banyak penawaran menarik. Kuota gak bagi-bagi. Cuma kenapa buat main ML kuning mulu. Tiba-tiba bisa jadi merah juga. Gak gerak-gerak. Tower Tsel deket lho padahal. Kan gak seru kalo ngelag mulu,overall oke penawaran menarik kuota enggak NEG_bagibagi main ml kuning mulu tibatiba merah enggak NEG_gerakgerak tower tsel lho enggak NEG_seru kalo ngelag mulu,negative
"Awal pemakaian semuanya bagus, tapi bulan ini byu parah bnget. Sinyal jeleeeeeek sekali. Mau buka ini itu lama loadingnya. Transaksi pembayaran juga gagal trus. Sinyal jelek tapi kuota cepat abis. Tidak sebanding dg kuota yg kita bayarkan. Semoga segera di perbaiki, agar semua tidak berpaling kembali..",pemakaian bagus byu parah banget sinyal jelek buka loadingnya transaksi pembayaran gagal sinyal jelek kuota cepat habis tidak NEG_sebanding kuota bayarkan semoga perbaiki tidak NEG_berpaling,negative
"Aplikasi tak layak download. Jangan pake by u, karena pelayanan sangat mengecewakan.. bukan masalah harga kartu murah . Tapi pelayanan yg di berikan sangat telat respon dan gak memuaskan.",aplikasi tak NEG_layak download jangan NEG_pakai lu pelayanan mengecewakan bukan NEG_harga kartu murah pelayanan telat respon enggak NEG_memuaskan,negative
"Tiap mau masuk msti terjadi kesalahan, jd gk bisa lihat kuota. Sinyal jg gk sekuat operator lain, sayang sekali. Buat zoom aja hampir gk kuat.",masuk msti kesalahan enggak NEG_lihat kuota sinyal enggak NEG_sekuat operator sayang zoom enggak NEG_kuat,negative
"Sementara bintanya 2 dulu soalnya ada promo yang muncul terus 20rb dpet 10giga, pas aku udah bayar di Alfamart eh ternyata itu berlaku smpe 2 Maret 2023. Tolong yaaa kalo udah ngga berlaku ke apa masih dimunculkan di aplikasi itukan jtohnya nipu jadinya. Udh aku bayar ternyata ngg masuk krna promo udh ngg berlaku. Kalo mau pelanggan setia ya minimal pelayanan juga diperhatikan dong.",bintanya promo muncul ribu dpet giga pas bayar alfamart eh berlaku maret tolong kalo enggak NEG_berlaku dimunculkan aplikasi itukan jtohnya nipu bayar enggak NEG_masuk promo enggak NEG_berlaku kalo pelanggan setia minimal pelayanan diperhatikan,negative
"Kenapa belakangan ini selalu naik turun ya sinyal nya pas main game,ga pubg,ga ml selalu turun naik sinyal nya,terus dah seminggu suka tiba tiba ilang sinyal nya, padahal beli yang unlimited, apalagi pas main ml,tiba tiba merah sendiri,sinyal nya jelek banget jadi nya, padahal gapernah di apa apain",turun sinyal pas main gamega pubgga ml turun sinyal nyaterus deh seminggu suka hilang sinyal beli unlimited pas main mltiba merah sendirisinyal jelek banget enggak NEG_apai,negative
"Buat download , streaming ini ok banget , sayang pakai main game jeleeeek banget bad sinyal , sia2 beli 50gb tapi pake main game ga bisa , ping naik turun , walaupun kecil (70) tetep aja berasa ping 500 , not recommended buat game .",download streaming ok banget sayang pakai main game jelek banget bad sinyal sia beli gb pakai main game enggak NEG_ping turun berasa ping recommended game,negative
